Vendor,GRAPHTEC Corporation
Model,"GL980"
Version,"Ver1.38"
MaxCH,8
Logic/Pulse,Off
Sampling interval,1s
Total Data Points,3640      
Trigger,0         
Start time,2025-02-20,16:09:51
End time,2025-02-20,17:10:30
Trigger time,2025-02-20,16:09:51
AMP settings
CH,SignalName,Amp,Input,Range,Filter,SpanUpper,SpanLower,Unit,Color,,,Line,Scaling settings,Input Upper,Input Lower,Output Upper,Output Lower,Unit
CH1,"V_batt",M,DC,10V,50KHz,+5.000,-5.000, V,28,5,6,0
CH2,"I_batt",M,DC,10V,50KHz,+5.000,-5.000, V,0,13,23,0
CH,SignalName,Input,Slope,Filter,Span,,Unit,Color,,,Line
Data
Number,Date,Time,ms,CH1,CH2,Alarm1-8,AlarmOut
NO.,Date,Time,ms," V"," V","A12345678","AO1234"
3050,2025-02-20,17:00:40,0,+3.234,-0.458,LLLLLLLL,LLLL
3051,2025-02-20,17:00:41,0,+3.235,-0.457,LLLLLLLL,LLLL
3052,2025-02-20,17:00:42,0,+3.235,-0.453,LLLLLLLL,LLLL
3053,2025-02-20,17:00:43,0,+3.236,-0.453,LLLLLLLL,LLLL
3054,2025-02-20,17:00:44,0,+3.235,-0.457,LLLLLLLL,LLLL
3055,2025-02-20,17:00:45,0,+3.232,-0.456,LLLLLLLL,LLLL
3056,2025-02-20,17:00:46,0,+3.232,-0.456,LLLLLLLL,LLLL
3057,2025-02-20,17:00:47,0,+3.233,-0.457,LLLLLLLL,LLLL
3058,2025-02-20,17:00:48,0,+3.232,-0.457,LLLLLLLL,LLLL
3059,2025-02-20,17:00:49,0,+3.229,-0.458,LLLLLLLL,LLLL
3060,2025-02-20,17:00:50,0,+3.230,-0.458,LLLLLLLL,LLLL
3061,2025-02-20,17:00:51,0,+3.228,-0.457,LLLLLLLL,LLLL
3062,2025-02-20,17:00:52,0,+3.228,-0.459,LLLLLLLL,LLLL
3063,2025-02-20,17:00:53,0,+3.227,-0.457,LLLLLLLL,LLLL
3064,2025-02-20,17:00:54,0,+3.228,-0.458,LLLLLLLL,LLLL
3065,2025-02-20,17:00:55,0,+3.225,-0.457,LLLLLLLL,LLLL
3066,2025-02-20,17:00:56,0,+3.225,-0.458,LLLLLLLL,LLLL
3067,2025-02-20,17:00:57,0,+3.225,-0.457,LLLLLLLL,LLLL
3068,2025-02-20,17:00:58,0,+3.227,-0.457,LLLLLLLL,LLLL
3069,2025-02-20,17:00:59,0,+3.224,-0.457,LLLLLLLL,LLLL
3070,2025-02-20,17:01:00,0,+3.225,-0.457,LLLLLLLL,LLLL
3071,2025-02-20,17:01:01,0,+3.224,-0.456,LLLLLLLL,LLLL
3072,2025-02-20,17:01:02,0,+3.223,-0.458,LLLLLLLL,LLLL
3073,2025-02-20,17:01:03,0,+3.221,-0.456,LLLLLLLL,LLLL
3074,2025-02-20,17:01:04,0,+3.221,-0.457,LLLLLLLL,LLLL
3075,2025-02-20,17:01:05,0,+3.220,-0.456,LLLLLLLL,LLLL
3076,2025-02-20,17:01:06,0,+3.218,-0.458,LLLLLLLL,LLLL
3077,2025-02-20,17:01:07,0,+3.216,-0.457,LLLLLLLL,LLLL
3078,2025-02-20,17:01:08,0,+3.219,-0.456,LLLLLLLL,LLLL
3079,2025-02-20,17:01:09,0,+3.216,-0.458,LLLLLLLL,LLLL
3080,2025-02-20,17:01:10,0,+3.216,-0.457,LLLLLLLL,LLLL
3081,2025-02-20,17:01:11,0,+3.214,-0.458,LLLLLLLL,LLLL
3082,2025-02-20,17:01:12,0,+3.213,-0.458,LLLLLLLL,LLLL
3083,2025-02-20,17:01:13,0,+3.212,-0.458,LLLLLLLL,LLLL
3084,2025-02-20,17:01:14,0,+3.213,-0.458,LLLLLLLL,LLLL
3085,2025-02-20,17:01:15,0,+3.213,-0.461,LLLLLLLL,LLLL
3086,2025-02-20,17:01:16,0,+3.212,-0.456,LLLLLLLL,LLLL
3087,2025-02-20,17:01:17,0,+3.209,-0.456,LLLLLLLL,LLLL
3088,2025-02-20,17:01:18,0,+3.210,-0.457,LLLLLLLL,LLLL
3089,2025-02-20,17:01:19,0,+3.208,-0.456,LLLLLLLL,LLLL
3090,2025-02-20,17:01:20,0,+3.211,-0.457,LLLLLLLL,LLLL
3091,2025-02-20,17:01:21,0,+3.207,-0.458,LLLLLLLL,LLLL
3092,2025-02-20,17:01:22,0,+3.204,-0.456,LLLLLLLL,LLLL
3093,2025-02-20,17:01:23,0,+3.206,-0.456,LLLLLLLL,LLLL
3094,2025-02-20,17:01:24,0,+3.204,-0.456,LLLLLLLL,LLLL
3095,2025-02-20,17:01:25,0,+3.207,-0.455,LLLLLLLL,LLLL
3096,2025-02-20,17:01:26,0,+3.204,-0.457,LLLLLLLL,LLLL
3097,2025-02-20,17:01:27,0,+3.204,-0.459,LLLLLLLL,LLLL
3098,2025-02-20,17:01:28,0,+3.204,-0.457,LLLLLLLL,LLLL
3099,2025-02-20,17:01:29,0,+3.203,-0.457,LLLLLLLL,LLLL
3100,2025-02-20,17:01:30,0,+3.201,-0.458,LLLLLLLL,LLLL
3101,2025-02-20,17:01:31,0,+3.203,-0.458,LLLLLLLL,LLLL
3102,2025-02-20,17:01:32,0,+3.200,-0.457,LLLLLLLL,LLLL
3103,2025-02-20,17:01:33,0,+3.196,-0.458,LLLLLLLL,LLLL
3104,2025-02-20,17:01:34,0,+3.195,-0.459,LLLLLLLL,LLLL
3105,2025-02-20,17:01:35,0,+3.197,-0.455,LLLLLLLL,LLLL
3106,2025-02-20,17:01:36,0,+3.197,-0.458,LLLLLLLL,LLLL
3107,2025-02-20,17:01:37,0,+3.195,-0.456,LLLLLLLL,LLLL
3108,2025-02-20,17:01:38,0,+3.196,-0.458,LLLLLLLL,LLLL
3109,2025-02-20,17:01:39,0,+3.194,-0.456,LLLLLLLL,LLLL
3110,2025-02-20,17:01:40,0,+3.194,-0.461,LLLLLLLL,LLLL
3111,2025-02-20,17:01:41,0,+3.195,-0.456,LLLLLLLL,LLLL
3112,2025-02-20,17:01:42,0,+3.193,-0.458,LLLLLLLL,LLLL
3113,2025-02-20,17:01:43,0,+3.194,-0.457,LLLLLLLL,LLLL
3114,2025-02-20,17:01:44,0,+3.193,-0.457,LLLLLLLL,LLLL
3115,2025-02-20,17:01:45,0,+3.189,-0.458,LLLLLLLL,LLLL
3116,2025-02-20,17:01:46,0,+3.189,-0.458,LLLLLLLL,LLLL
3117,2025-02-20,17:01:47,0,+3.189,-0.458,LLLLLLLL,LLLL
3118,2025-02-20,17:01:48,0,+3.188,-0.456,LLLLLLLL,LLLL
3119,2025-02-20,17:01:49,0,+3.187,-0.454,LLLLLLLL,LLLL
3120,2025-02-20,17:01:50,0,+3.187,-0.457,LLLLLLLL,LLLL
3121,2025-02-20,17:01:51,0,+3.186,-0.457,LLLLLLLL,LLLL
3122,2025-02-20,17:01:52,0,+3.183,-0.459,LLLLLLLL,LLLL
3123,2025-02-20,17:01:53,0,+3.184,-0.457,LLLLLLLL,LLLL
3124,2025-02-20,17:01:54,0,+3.181,-0.456,LLLLLLLL,LLLL
3125,2025-02-20,17:01:55,0,+3.180,-0.457,LLLLLLLL,LLLL
3126,2025-02-20,17:01:56,0,+3.180,-0.459,LLLLLLLL,LLLL
3127,2025-02-20,17:01:57,0,+3.182,-0.460,LLLLLLLL,LLLL
3128,2025-02-20,17:01:58,0,+3.179,-0.455,LLLLLLLL,LLLL
3129,2025-02-20,17:01:59,0,+3.177,-0.454,LLLLLLLL,LLLL
3130,2025-02-20,17:02:00,0,+3.178,-0.458,LLLLLLLL,LLLL
3131,2025-02-20,17:02:01,0,+3.180,-0.456,LLLLLLLL,LLLL
3132,2025-02-20,17:02:02,0,+3.176,-0.458,LLLLLLLL,LLLL
3133,2025-02-20,17:02:03,0,+3.175,-0.458,LLLLLLLL,LLLL
3134,2025-02-20,17:02:04,0,+3.177,-0.456,LLLLLLLL,LLLL
3135,2025-02-20,17:02:05,0,+3.178,-0.456,LLLLLLLL,LLLL
3136,2025-02-20,17:02:06,0,+3.176,-0.456,LLLLLLLL,LLLL
3137,2025-02-20,17:02:07,0,+3.172,-0.458,LLLLLLLL,LLLL
3138,2025-02-20,17:02:08,0,+3.173,-0.458,LLLLLLLL,LLLL
3139,2025-02-20,17:02:09,0,+3.172,-0.458,LLLLLLLL,LLLL
3140,2025-02-20,17:02:10,0,+3.170,-0.455,LLLLLLLL,LLLL
3141,2025-02-20,17:02:11,0,+3.172,-0.454,LLLLLLLL,LLLL
3142,2025-02-20,17:02:12,0,+3.170,-0.456,LLLLLLLL,LLLL
3143,2025-02-20,17:02:13,0,+3.166,-0.458,LLLLLLLL,LLLL
3144,2025-02-20,17:02:14,0,+3.167,-0.456,LLLLLLLL,LLLL
3145,2025-02-20,17:02:15,0,+3.166,-0.457,LLLLLLLL,LLLL
3146,2025-02-20,17:02:16,0,+3.166,-0.457,LLLLLLLL,LLLL
3147,2025-02-20,17:02:17,0,+3.164,-0.460,LLLLLLLL,LLLL
3148,2025-02-20,17:02:18,0,+3.168,-0.456,LLLLLLLL,LLLL
3149,2025-02-20,17:02:19,0,+3.165,-0.456,LLLLLLLL,LLLL
3150,2025-02-20,17:02:20,0,+3.163,-0.455,LLLLLLLL,LLLL
3151,2025-02-20,17:02:21,0,+3.163,-0.456,LLLLLLLL,LLLL
3152,2025-02-20,17:02:22,0,+3.159,-0.457,LLLLLLLL,LLLL
3153,2025-02-20,17:02:23,0,+3.156,-0.459,LLLLLLLL,LLLL
3154,2025-02-20,17:02:24,0,+3.158,-0.457,LLLLLLLL,LLLL
3155,2025-02-20,17:02:25,0,+3.156,-0.456,LLLLLLLL,LLLL
3156,2025-02-20,17:02:26,0,+3.158,-0.457,LLLLLLLL,LLLL
3157,2025-02-20,17:02:27,0,+3.158,-0.457,LLLLLLLL,LLLL
3158,2025-02-20,17:02:28,0,+3.158,-0.459,LLLLLLLL,LLLL
3159,2025-02-20,17:02:29,0,+3.156,-0.458,LLLLLLLL,LLLL
3160,2025-02-20,17:02:30,0,+3.155,-0.460,LLLLLLLL,LLLL
3161,2025-02-20,17:02:31,0,+3.155,-0.457,LLLLLLLL,LLLL
3162,2025-02-20,17:02:32,0,+3.155,-0.458,LLLLLLLL,LLLL
3163,2025-02-20,17:02:33,0,+3.154,-0.456,LLLLLLLL,LLLL
3164,2025-02-20,17:02:34,0,+3.153,-0.457,LLLLLLLL,LLLL
3165,2025-02-20,17:02:35,0,+3.152,-0.456,LLLLLLLL,LLLL
3166,2025-02-20,17:02:36,0,+3.152,-0.456,LLLLLLLL,LLLL
3167,2025-02-20,17:02:37,0,+3.148,-0.457,LLLLLLLL,LLLL
3168,2025-02-20,17:02:38,0,+3.147,-0.457,LLLLLLLL,LLLL
3169,2025-02-20,17:02:39,0,+3.147,-0.456,LLLLLLLL,LLLL
3170,2025-02-20,17:02:40,0,+3.150,-0.458,LLLLLLLL,LLLL
3171,2025-02-20,17:02:41,0,+3.146,-0.457,LLLLLLLL,LLLL
3172,2025-02-20,17:02:42,0,+3.145,-0.458,LLLLLLLL,LLLL
3173,2025-02-20,17:02:43,0,+3.144,-0.458,LLLLLLLL,LLLL
3174,2025-02-20,17:02:44,0,+3.144,-0.458,LLLLLLLL,LLLL
3175,2025-02-20,17:02:45,0,+3.142,-0.458,LLLLLLLL,LLLL
3176,2025-02-20,17:02:46,0,+3.143,-0.456,LLLLLLLL,LLLL
3177,2025-02-20,17:02:47,0,+3.140,-0.459,LLLLLLLL,LLLL
3178,2025-02-20,17:02:48,0,+3.136,-0.460,LLLLLLLL,LLLL
3179,2025-02-20,17:02:49,0,+3.139,-0.458,LLLLLLLL,LLLL
3180,2025-02-20,17:02:50,0,+3.139,-0.457,LLLLLLLL,LLLL
3181,2025-02-20,17:02:51,0,+3.139,-0.455,LLLLLLLL,LLLL
3182,2025-02-20,17:02:52,0,+3.140,-0.457,LLLLLLLL,LLLL
3183,2025-02-20,17:02:53,0,+3.137,-0.455,LLLLLLLL,LLLL
3184,2025-02-20,17:02:54,0,+3.138,-0.456,LLLLLLLL,LLLL
3185,2025-02-20,17:02:55,0,+3.135,-0.457,LLLLLLLL,LLLL
3186,2025-02-20,17:02:56,0,+3.134,-0.460,LLLLLLLL,LLLL
3187,2025-02-20,17:02:57,0,+3.134,-0.457,LLLLLLLL,LLLL
3188,2025-02-20,17:02:58,0,+3.130,-0.456,LLLLLLLL,LLLL
3189,2025-02-20,17:02:59,0,+3.132,-0.457,LLLLLLLL,LLLL
3190,2025-02-20,17:03:00,0,+3.135,-0.458,LLLLLLLL,LLLL
3191,2025-02-20,17:03:01,0,+3.129,-0.457,LLLLLLLL,LLLL
3192,2025-02-20,17:03:02,0,+3.129,-0.459,LLLLLLLL,LLLL
3193,2025-02-20,17:03:03,0,+3.129,-0.456,LLLLLLLL,LLLL
3194,2025-02-20,17:03:04,0,+3.127,-0.457,LLLLLLLL,LLLL
3195,2025-02-20,17:03:05,0,+3.124,-0.459,LLLLLLLL,LLLL
3196,2025-02-20,17:03:06,0,+3.126,-0.455,LLLLLLLL,LLLL
3197,2025-02-20,17:03:07,0,+3.125,-0.456,LLLLLLLL,LLLL
3198,2025-02-20,17:03:08,0,+3.126,-0.456,LLLLLLLL,LLLL
3199,2025-02-20,17:03:09,0,+3.126,-0.458,LLLLLLLL,LLLL
3200,2025-02-20,17:03:10,0,+3.126,-0.456,LLLLLLLL,LLLL
3201,2025-02-20,17:03:11,0,+3.123,-0.456,LLLLLLLL,LLLL
3202,2025-02-20,17:03:12,0,+3.123,-0.457,LLLLLLLL,LLLL
3203,2025-02-20,17:03:13,0,+3.120,-0.456,LLLLLLLL,LLLL
3204,2025-02-20,17:03:14,0,+3.119,-0.458,LLLLLLLL,LLLL
3205,2025-02-20,17:03:15,0,+3.122,-0.458,LLLLLLLL,LLLL
3206,2025-02-20,17:03:16,0,+3.116,-0.458,LLLLLLLL,LLLL
3207,2025-02-20,17:03:17,0,+3.116,-0.456,LLLLLLLL,LLLL
3208,2025-02-20,17:03:18,0,+3.115,-0.457,LLLLLLLL,LLLL
3209,2025-02-20,17:03:19,0,+3.116,-0.457,LLLLLLLL,LLLL
3210,2025-02-20,17:03:20,0,+3.116,-0.456,LLLLLLLL,LLLL
3211,2025-02-20,17:03:21,0,+3.113,-0.458,LLLLLLLL,LLLL
3212,2025-02-20,17:03:22,0,+3.113,-0.459,LLLLLLLL,LLLL
3213,2025-02-20,17:03:23,0,+3.110,-0.458,LLLLLLLL,LLLL
3214,2025-02-20,17:03:24,0,+3.111,-0.460,LLLLLLLL,LLLL
3215,2025-02-20,17:03:25,0,+3.111,-0.457,LLLLLLLL,LLLL
3216,2025-02-20,17:03:26,0,+3.111,-0.455,LLLLLLLL,LLLL
3217,2025-02-20,17:03:27,0,+3.107,-0.458,LLLLLLLL,LLLL
3218,2025-02-20,17:03:28,0,+3.107,-0.459,LLLLLLLL,LLLL
3219,2025-02-20,17:03:29,0,+3.106,-0.457,LLLLLLLL,LLLL
3220,2025-02-20,17:03:30,0,+3.105,-0.458,LLLLLLLL,LLLL
3221,2025-02-20,17:03:31,0,+3.107,-0.454,LLLLLLLL,LLLL
3222,2025-02-20,17:03:32,0,+3.106,-0.457,LLLLLLLL,LLLL
3223,2025-02-20,17:03:33,0,+3.105,-0.456,LLLLLLLL,LLLL
3224,2025-02-20,17:03:34,0,+3.105,-0.459,LLLLLLLL,LLLL
3225,2025-02-20,17:03:35,0,+3.104,-0.456,LLLLLLLL,LLLL
3226,2025-02-20,17:03:36,0,+3.103,-0.457,LLLLLLLL,LLLL
3227,2025-02-20,17:03:37,0,+3.102,-0.457,LLLLLLLL,LLLL
3228,2025-02-20,17:03:38,0,+3.100,-0.455,LLLLLLLL,LLLL
3229,2025-02-20,17:03:39,0,+3.099,-0.458,LLLLLLLL,LLLL
3230,2025-02-20,17:03:40,0,+3.099,-0.456,LLLLLLLL,LLLL
3231,2025-02-20,17:03:41,0,+3.098,-0.459,LLLLLLLL,LLLL
3232,2025-02-20,17:03:42,0,+3.096,-0.457,LLLLLLLL,LLLL
3233,2025-02-20,17:03:43,0,+3.095,-0.459,LLLLLLLL,LLLL
3234,2025-02-20,17:03:44,0,+3.095,-0.453,LLLLLLLL,LLLL
3235,2025-02-20,17:03:45,0,+3.095,-0.457,LLLLLLLL,LLLL
3236,2025-02-20,17:03:46,0,+3.095,-0.456,LLLLLLLL,LLLL
3237,2025-02-20,17:03:47,0,+3.096,-0.457,LLLLLLLL,LLLL
3238,2025-02-20,17:03:48,0,+3.092,-0.458,LLLLLLLL,LLLL
3239,2025-02-20,17:03:49,0,+3.091,-0.458,LLLLLLLL,LLLL
3240,2025-02-20,17:03:50,0,+3.088,-0.456,LLLLLLLL,LLLL
3241,2025-02-20,17:03:51,0,+3.088,-0.456,LLLLLLLL,LLLL
3242,2025-02-20,17:03:52,0,+3.087,-0.460,LLLLLLLL,LLLL
3243,2025-02-20,17:03:53,0,+3.088,-0.458,LLLLLLLL,LLLL
3244,2025-02-20,17:03:54,0,+3.087,-0.456,LLLLLLLL,LLLL
3245,2025-02-20,17:03:55,0,+3.087,-0.454,LLLLLLLL,LLLL
3246,2025-02-20,17:03:56,0,+3.088,-0.456,LLLLLLLL,LLLL
3247,2025-02-20,17:03:57,0,+3.086,-0.455,LLLLLLLL,LLLL
3248,2025-02-20,17:03:58,0,+3.086,-0.456,LLLLLLLL,LLLL
3249,2025-02-20,17:03:59,0,+3.084,-0.458,LLLLLLLL,LLLL
3250,2025-02-20,17:04:00,0,+3.081,-0.458,LLLLLLLL,LLLL
3251,2025-02-20,17:04:01,0,+3.083,-0.455,LLLLLLLL,LLLL
3252,2025-02-20,17:04:02,0,+3.082,-0.456,LLLLLLLL,LLLL
3253,2025-02-20,17:04:03,0,+3.078,-0.459,LLLLLLLL,LLLL
3254,2025-02-20,17:04:04,0,+3.079,-0.457,LLLLLLLL,LLLL
3255,2025-02-20,17:04:05,0,+3.079,-0.458,LLLLLLLL,LLLL
3256,2025-02-20,17:04:06,0,+3.076,-0.458,LLLLLLLL,LLLL
3257,2025-02-20,17:04:07,0,+3.076,-0.457,LLLLLLLL,LLLL
3258,2025-02-20,17:04:08,0,+3.076,-0.458,LLLLLLLL,LLLL
3259,2025-02-20,17:04:09,0,+3.075,-0.457,LLLLLLLL,LLLL
3260,2025-02-20,17:04:10,0,+3.071,-0.457,LLLLLLLL,LLLL
3261,2025-02-20,17:04:11,0,+3.071,-0.456,LLLLLLLL,LLLL
3262,2025-02-20,17:04:12,0,+3.071,-0.457,LLLLLLLL,LLLL
3263,2025-02-20,17:04:13,0,+3.072,-0.459,LLLLLLLL,LLLL
3264,2025-02-20,17:04:14,0,+3.071,-0.458,LLLLLLLL,LLLL
3265,2025-02-20,17:04:15,0,+3.071,-0.457,LLLLLLLL,LLLL
3266,2025-02-20,17:04:16,0,+3.071,-0.456,LLLLLLLL,LLLL
3267,2025-02-20,17:04:17,0,+3.071,-0.455,LLLLLLLL,LLLL
3268,2025-02-20,17:04:18,0,+3.070,-0.456,LLLLLLLL,LLLL
3269,2025-02-20,17:04:19,0,+3.067,-0.456,LLLLLLLL,LLLL
3270,2025-02-20,17:04:20,0,+3.066,-0.456,LLLLLLLL,LLLL
3271,2025-02-20,17:04:21,0,+3.066,-0.459,LLLLLLLL,LLLL
3272,2025-02-20,17:04:22,0,+3.063,-0.457,LLLLLLLL,LLLL
3273,2025-02-20,17:04:23,0,+3.064,-0.454,LLLLLLLL,LLLL
3274,2025-02-20,17:04:24,0,+3.064,-0.458,LLLLLLLL,LLLL
3275,2025-02-20,17:04:25,0,+3.062,-0.458,LLLLLLLL,LLLL
3276,2025-02-20,17:04:26,0,+3.059,-0.458,LLLLLLLL,LLLL
3277,2025-02-20,17:04:27,0,+3.059,-0.460,LLLLLLLL,LLLL
3278,2025-02-20,17:04:28,0,+3.058,-0.454,LLLLLLLL,LLLL
3279,2025-02-20,17:04:29,0,+3.058,-0.457,LLLLLLLL,LLLL
3280,2025-02-20,17:04:30,0,+3.058,-0.456,LLLLLLLL,LLLL
3281,2025-02-20,17:04:31,0,+3.055,-0.458,LLLLLLLL,LLLL
3282,2025-02-20,17:04:32,0,+3.055,-0.458,LLLLLLLL,LLLL
3283,2025-02-20,17:04:33,0,+3.054,-0.458,LLLLLLLL,LLLL
3284,2025-02-20,17:04:34,0,+3.053,-0.457,LLLLLLLL,LLLL
3285,2025-02-20,17:04:35,0,+3.055,-0.457,LLLLLLLL,LLLL
3286,2025-02-20,17:04:36,0,+3.054,-0.458,LLLLLLLL,LLLL
3287,2025-02-20,17:04:37,0,+3.052,-0.457,LLLLLLLL,LLLL
3288,2025-02-20,17:04:38,0,+3.050,-0.458,LLLLLLLL,LLLL
3289,2025-02-20,17:04:39,0,+3.049,-0.456,LLLLLLLL,LLLL
3290,2025-02-20,17:04:40,0,+3.050,-0.456,LLLLLLLL,LLLL
3291,2025-02-20,17:04:41,0,+3.050,-0.457,LLLLLLLL,LLLL
3292,2025-02-20,17:04:42,0,+3.048,-0.457,LLLLLLLL,LLLL
3293,2025-02-20,17:04:43,0,+3.049,-0.458,LLLLLLLL,LLLL
3294,2025-02-20,17:04:44,0,+3.048,-0.456,LLLLLLLL,LLLL
3295,2025-02-20,17:04:45,0,+3.040,-0.456,LLLLLLLL,LLLL
3296,2025-02-20,17:04:46,0,+3.042,-0.457,LLLLLLLL,LLLL
3297,2025-02-20,17:04:47,0,+3.041,-0.457,LLLLLLLL,LLLL
3298,2025-02-20,17:04:48,0,+3.043,-0.457,LLLLLLLL,LLLL
3299,2025-02-20,17:04:49,0,+3.042,-0.457,LLLLLLLL,LLLL
3300,2025-02-20,17:04:50,0,+3.042,-0.456,LLLLLLLL,LLLL
3301,2025-02-20,17:04:51,0,+3.040,-0.456,LLLLLLLL,LLLL
3302,2025-02-20,17:04:52,0,+3.039,-0.458,LLLLLLLL,LLLL
3303,2025-02-20,17:04:53,0,+3.038,-0.458,LLLLLLLL,LLLL
3304,2025-02-20,17:04:54,0,+3.038,-0.457,LLLLLLLL,LLLL
3305,2025-02-20,17:04:55,0,+3.037,-0.454,LLLLLLLL,LLLL
3306,2025-02-20,17:04:56,0,+3.034,-0.457,LLLLLLLL,LLLL
3307,2025-02-20,17:04:57,0,+3.034,-0.458,LLLLLLLL,LLLL
3308,2025-02-20,17:04:58,0,+3.033,-0.456,LLLLLLLL,LLLL
3309,2025-02-20,17:04:59,0,+3.032,-0.456,LLLLLLLL,LLLL
3310,2025-02-20,17:05:00,0,+3.033,-0.457,LLLLLLLL,LLLL
3311,2025-02-20,17:05:01,0,+3.030,-0.458,LLLLLLLL,LLLL
3312,2025-02-20,17:05:02,0,+3.030,-0.456,LLLLLLLL,LLLL
3313,2025-02-20,17:05:03,0,+3.030,-0.458,LLLLLLLL,LLLL
3314,2025-02-20,17:05:04,0,+3.026,-0.455,LLLLLLLL,LLLL
3315,2025-02-20,17:05:05,0,+3.023,-0.457,LLLLLLLL,LLLL
3316,2025-02-20,17:05:06,0,+3.026,-0.457,LLLLLLLL,LLLL
3317,2025-02-20,17:05:07,0,+3.025,-0.459,LLLLLLLL,LLLL
3318,2025-02-20,17:05:08,0,+3.021,-0.457,LLLLLLLL,LLLL
3319,2025-02-20,17:05:09,0,+3.021,-0.458,LLLLLLLL,LLLL
3320,2025-02-20,17:05:10,0,+3.023,-0.456,LLLLLLLL,LLLL
3321,2025-02-20,17:05:11,0,+3.021,-0.458,LLLLLLLL,LLLL
3322,2025-02-20,17:05:12,0,+3.020,-0.456,LLLLLLLL,LLLL
3323,2025-02-20,17:05:13,0,+3.022,-0.459,LLLLLLLL,LLLL
3324,2025-02-20,17:05:14,0,+3.021,-0.458,LLLLLLLL,LLLL
3325,2025-02-20,17:05:15,0,+3.019,-0.457,LLLLLLLL,LLLL
3326,2025-02-20,17:05:16,0,+3.016,-0.455,LLLLLLLL,LLLL
3327,2025-02-20,17:05:17,0,+3.014,-0.458,LLLLLLLL,LLLL
3328,2025-02-20,17:05:18,0,+3.014,-0.456,LLLLLLLL,LLLL
3329,2025-02-20,17:05:19,0,+3.015,-0.459,LLLLLLLL,LLLL
3330,2025-02-20,17:05:20,0,+3.013,-0.458,LLLLLLLL,LLLL
3331,2025-02-20,17:05:21,0,+3.013,-0.460,LLLLLLLL,LLLL
3332,2025-02-20,17:05:22,0,+3.012,-0.458,LLLLLLLL,LLLL
3333,2025-02-20,17:05:23,0,+3.009,-0.458,LLLLLLLL,LLLL
3334,2025-02-20,17:05:24,0,+3.010,-0.457,LLLLLLLL,LLLL
3335,2025-02-20,17:05:25,0,+3.007,-0.459,LLLLLLLL,LLLL
3336,2025-02-20,17:05:26,0,+3.009,-0.456,LLLLLLLL,LLLL
3337,2025-02-20,17:05:27,0,+3.005,-0.456,LLLLLLLL,LLLL
3338,2025-02-20,17:05:28,0,+3.006,-0.459,LLLLLLLL,LLLL
3339,2025-02-20,17:05:29,0,+3.005,-0.458,LLLLLLLL,LLLL
3340,2025-02-20,17:05:30,0,+3.002,-0.457,LLLLLLLL,LLLL
3341,2025-02-20,17:05:31,0,+3.003,-0.457,LLLLLLLL,LLLL
3342,2025-02-20,17:05:32,0,+3.001,-0.456,LLLLLLLL,LLLL
3343,2025-02-20,17:05:33,0,+3.001,-0.457,LLLLLLLL,LLLL
3344,2025-02-20,17:05:34,0,+3.003,-0.456,LLLLLLLL,LLLL
3345,2025-02-20,17:05:35,0,+3.000,-0.457,LLLLLLLL,LLLL
3346,2025-02-20,17:05:36,0,+2.998,-0.456,LLLLLLLL,LLLL
3347,2025-02-20,17:05:37,0,+2.997,-0.459,LLLLLLLL,LLLL
3348,2025-02-20,17:05:38,0,+2.996,-0.457,LLLLLLLL,LLLL
3349,2025-02-20,17:05:39,0,+2.994,-0.458,LLLLLLLL,LLLL
3350,2025-02-20,17:05:40,0,+2.994,-0.458,LLLLLLLL,LLLL
3351,2025-02-20,17:05:41,0,+2.994,-0.456,LLLLLLLL,LLLL
3352,2025-02-20,17:05:42,0,+2.990,-0.456,LLLLLLLL,LLLL
3353,2025-02-20,17:05:43,0,+2.991,-0.455,LLLLLLLL,LLLL
3354,2025-02-20,17:05:44,0,+2.989,-0.458,LLLLLLLL,LLLL
3355,2025-02-20,17:05:45,0,+2.990,-0.456,LLLLLLLL,LLLL
3356,2025-02-20,17:05:46,0,+2.985,-0.458,LLLLLLLL,LLLL
3357,2025-02-20,17:05:47,0,+2.987,-0.459,LLLLLLLL,LLLL
3358,2025-02-20,17:05:48,0,+2.986,-0.456,LLLLLLLL,LLLL
3359,2025-02-20,17:05:49,0,+2.985,-0.456,LLLLLLLL,LLLL
3360,2025-02-20,17:05:50,0,+2.983,-0.455,LLLLLLLL,LLLL
3361,2025-02-20,17:05:51,0,+2.982,-0.457,LLLLLLLL,LLLL
3362,2025-02-20,17:05:52,0,+2.982,-0.456,LLLLLLLL,LLLL
3363,2025-02-20,17:05:53,0,+2.983,-0.458,LLLLLLLL,LLLL
3364,2025-02-20,17:05:54,0,+2.978,-0.458,LLLLLLLL,LLLL
3365,2025-02-20,17:05:55,0,+2.981,-0.456,LLLLLLLL,LLLL
3366,2025-02-20,17:05:56,0,+2.979,-0.454,LLLLLLLL,LLLL
3367,2025-02-20,17:05:57,0,+2.978,-0.459,LLLLLLLL,LLLL
3368,2025-02-20,17:05:58,0,+2.978,-0.458,LLLLLLLL,LLLL
3369,2025-02-20,17:05:59,0,+2.977,-0.454,LLLLLLLL,LLLL
3370,2025-02-20,17:06:00,0,+2.972,-0.456,LLLLLLLL,LLLL
3371,2025-02-20,17:06:01,0,+2.971,-0.457,LLLLLLLL,LLLL
3372,2025-02-20,17:06:02,0,+2.970,-0.458,LLLLLLLL,LLLL
